Question,Answer Key
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
سارا: آرش جان، می‌شه لطفاً این زباله‌ها رو هم ببری دم در؟
آرش: ای بابا! سگ خانه باش، کوچک خانه نباش.

سؤال:
آرش با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) داره به سارا پیشنهاد می‌ده که یه سگ برای خونه بخرن.
ب) از بس که همه به او به عنوان کوچک‌ترین عضو خانواده دستور می‌دهند و کار می‌کشند، خسته شده.
ج) سگ‌ها از خونه مراقبت می‌کنن، نه اینکه آشغال ببرن دم در.
د) فکر می‌کنه بردن زباله یه کار کوچیک و بی‌اهمیته و در شأن اون نیست.","{'الف': 'Irrelevant', 'ب': 'Correct', 'ج': 'Literal Trap', 'د': 'Plausible but Wrong'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
آرش: شنیدی مهران امتحان دکتر افشار رو پاس کرده؟
بهنام: آره بابا، شاخ غول رو شکسته!

سؤال:
بهنام با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) مهران با یه غول واقعی جنگیده و شاخش رو شکسته.
ب) مهران تازگی‌ها خیلی خوش‌شانس شده.
ج) مهران کار خیلی بزرگ و سختی رو انجام داده.
د) مهران دردسر بزرگی درست کرده و باعث دردسر بقیه شده.","{'الف': 'Literal Trap', 'ب': 'Irrelevant', 'ج': 'Correct', 'د': 'Plausible but Wrong'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
سارا: خیلی نگران پدرامم. از وقتی رفته اون شهر جدید، همش تو فکرشم که نکنه نتونه با همکارای جدیدش کنار بیاد.
مریم: ای بابا! نگران چی هستی؟ شاخ گل هر جا که می‌روید، گل است.

سؤال:
مریم با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) آدم نباید دوستاش رو وقتی به یه شهر دیگه می‌رن، تنها بذاره.
ب) محیط کاری جدید پدرام اونقدر خوبه که باعث می‌شه زود با همه دوست بشه.
ج) پدرام انقدر آدم خوب و توانمندیه که هر جا بره، همه دوستش دارن و قدرش رو می‌دونن.
د) پدرام تو شهر جدیدشون باید گل پرورش بده تا حالش خوب بشه.","{'الف': 'Irrelevant', 'ب': 'Plausible but Wrong', 'ج': 'Correct', 'د': 'Literal Trap'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
مینا: شنیدی چی شد؟ بالاخره فرهاد رو از شرکت اخراج کردن. خیلی عجیب بود، آخه کارش خوب بود.
پریسا: شاخه‌ای که بلند شد، تبر می‌خوره دیگه.

سؤال:
پریسا با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) فرهاد باید بیشتر مراقب درخت‌ها و شاخه‌هاشون می‌بود.
ب) چون فرهاد خیلی تو کارش موفق بود، بقیه بهش حسادت کردن و زیرآبش رو زدن.
ج) فرهاد به خاطر غرور و تکبرش از کار بیکار شد، نه به خاطر اینکه کارش بد بود.
د) قیمت ابزارآلات مثل تبر و اره خیلی بالا رفته.","{'الف': 'Literal Trap', 'ب': 'Plausible but Wrong', 'ج': 'Correct', 'د': 'Irrelevant'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
مریم: وای سارا، از یه طرف خیلی خوشحالم که تو این شرکت استخدام شدم، از طرف دیگه این‌قدر حجم کار زیاده که دارم از پا درمیام. کاش می‌شد فقط بخش‌های خوبش باشه.
سارا: چی بگم والا... شادی بی‌غم در این بازار نیست.

سؤال:
سارا با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) آدم باید همیشه به فکر پس‌انداز کردن برای آینده باشه.
ب) هر چیز خوبی سختی‌های خودشم داره و برای رسیدن به اون موقعیت شغلی خوب، باید این فشار کاری رو هم تحمل کنه.
ج) شادی کردن تو محیط کار باعث می‌شه آدم غمگین بشه.
د) تو بازارها نه خبری از شادی هست نه غم.","{'الف': 'Irrelevant', 'ب': 'Correct', 'ج': 'Plausible but Wrong', 'د': 'Literal Trap'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
آرش: بهنام، حیف نیست با این گوشی جدیدت اینقدر بازی می‌کنی؟ باتریش زود خراب می‌شه ها!
بهنام: شال خودمه، لاری می‌پیچم.

سؤال:
بهنام با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) بهنام معتقده بهترین استفاده از گوشی، بازی کردنه.
ب) بهنام یه شال داره که مدل لاری دور گردنش میندازه.
ج) بهنام داره برای سفر به شهر لار برنامه‌ریزی می‌کنه.
د) گوشی مال خودشه و اختیارش رو داره که هر طور دوست داره ازش استفاده کنه.","{'الف': 'Plausible but Wrong', 'ب': 'Literal Trap', 'ج': 'Irrelevant', 'د': 'Correct'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
مریم: پروین جون دستت درد نکنه که پول شهریه دانشگاهم رو بهم قرض دادی. حالا که زحمت کشیدی، می‌شه با داییت هم صحبت کنی یه کار خوب تو شرکتشون برام پیدا کنه؟
پروین: شام رو خوردم، کجا بخوابم؟

سؤال:
پروین با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) پروین از مکالمه خسته شده و می‌خواد بحث رو عوض کنه.
ب) مریم خیلی پرتوقعه. یه لطف بزرگ در حقش کرده ولی اون به جای تشکر، انتظار یه لطف بی‌جای دیگه هم داره.
ج) پروین داره می‌گه حالا که یه لطف در حق مریم کرده، حاضره لطف دوم رو هم انجام بده.
د) پروین شام خورده و حالا می‌خواد شب رو خونه‌ی مریم بمونه.","{'الف': 'Irrelevant', 'ب': 'Correct', 'ج': 'Plausible but Wrong', 'د': 'Literal Trap'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
سارا: وای مریم، این نیما کجاست پس؟ یک ساعته منتظریم!
مریم: بی‌خیال بابا، اینم همیشه شاه گلدی شده.

سؤال:
مریم با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) نیما خیلی دیر کرده و با تأخیر زیاد سر قرار رسیده.
ب) نیما تازگیا خیلی پولدار شده.
ج) نیما مهمون اصلیه که آخر از همه از راه می‌رسه.
د) نیما مثل شاه‌ها رفتار می‌کنه و فکر می‌کنه ما باید منتظرش باشیم.","{'الف': 'Correct', 'ب': 'Irrelevant', 'ج': 'Plausible but Wrong', 'د': 'Literal Trap'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
پرویز: مگه آقای محمدی با مرخصی فردات موافقت نکرده بود؟ پس چرا آقای سعیدی میگه نمیشه بری؟
کامران: چی بگم والا. شاه می‌بخشه، شیخ علیخان نمی‌بخشه.

سؤال:
کامران با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) آقای محمدی فقط ظاهراً موافقت کرده، ولی پشت پرده به آقای سعیدی گفته سخت‌گیری کنه.
ب) آدمای بزرگ بخشنده هستن ولی آدمای کوچیک معمولاً خسیس‌بازی درمیارن.
ج) تو یه داستانی شاه یه نفرو بخشیده، ولی وزیرش که اسمش شیخ علیخان بوده قبول نکرده.
د) با اینکه مدیر اصلی (آقای محمدی) با مرخصی موافقت کرده، ولی مدیر مستقیمش (آقای سعیدی) که از اون پایین‌تره، داره سخت‌گیری می‌کنه و قبول نمی‌کنه.","{'الف': 'Plausible but Wrong', 'ب': 'Irrelevant', 'ج': 'Literal Trap', 'د': 'Correct'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
پریسا: وای ساناز، دیگه خسته شدم! این پروژه‌ی دانشگاه تمومی نداره. هر روز یه مشکل جدید پیش میاد. فکر کنم باید بی‌خیالش بشیم.
ساناز: نه بابا، این حرفا چیه! یه کم دیگه تحمل کن. شاهنامه آخرش خوشه.

سؤال:
ساناز با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) پریسا نباید نگران نباشه، سختی‌ها بالاخره تموم میشه و نتیجه‌ی کارشون خوب از آب درمیاد.
ب) فقط کارهای خیلی بزرگ و حماسی هستن که آخرشون خوب تموم میشه.
ج) بهتره برای این پروژه با استاد راهنماشون مشورت کنن.
د) باید کتاب شاهنامه رو بخونن تا آخر داستان رو بفهمن.","{'الف': 'Correct', 'ب': 'Plausible but Wrong', 'ج': 'Irrelevant', 'د': 'Literal Trap'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
پریسا: وای نگین، این آقای مهندس کیان‌فر رو دیدی؟ چه اسم و رسم و تیتری داره! حتماً خیلی کارش درسته.
نگین: بی‌خیال بابا! شاهی‌ات را ول کن، هنرت را بگو! دو روزه یه کار ساده رو نتونسته تموم کنه.

سؤال:
نگین با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) اسم و عنوان بزرگ آقای کیان‌فر مهم نیست، وقتی در عمل توانایی و هنر خاصی از خودش نشون نداده.
ب) آقای کیان‌فر آدم مغروریه و به بقیه فخر می‌فروشه.
ج) آقای کیان‌فر باید این کار مهم و شاهانه‌اش رو ول کنه و بره دنبال هنر و استعداد واقعیش.
د) بهتره به جای حرف زدن از پادشاهی، درباره هنر صحبت کنیم.","{'الف': 'Correct', 'ب': 'Irrelevant', 'ج': 'Plausible but Wrong', 'د': 'Literal Trap'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
مریم: وای سارا، خیلی نگرانم. یعنی فردا مدیرعامل کی رو به عنوان مدیر بخش انتخاب می‌کنه؟ همه چی خیلی به هم ریخته.
سارا: چی بگم والا. شب آبستن است تا چه زاید سحر.

سؤال:
سارا با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) هنوز هیچی معلوم نیست و باید صبر کنن تا فردا ببینن نتیجه‌ی نهایی چی می‌شه.
ب) تا صبح یه اتفاقی مثل زایمان میفته.
ج) بهتره شب‌ها زودتر بخوابیم تا صبح سرحال باشیم.
د) بعد از هر سختی و تاریکی، بالاخره یه اتفاق خوبی میفته.","{'الف': 'Correct', 'ب': 'Literal Trap', 'ج': 'Irrelevant', 'د': 'Plausible but Wrong'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
کاوه: بالاخره از شرکت انداختمش بیرون! فکر کرده بود می‌تونه زیرآب منو بزنه.
بهنام: انقدر خوشحال نباش. شب دراز است و قلندر بیدار!

سؤال:
بهنام با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) اون آدم مثل قلندرها شب‌ها نمی‌خوابه و بیداره.
ب) اون آدمی که اخراجش کردی حالا دنبال انتقامه.
ج) هنوز برای قضاوت زوده و ممکنه این ماجرا برای کاوه عواقب بدی داشته باشه.
د) آدم برای موفقیت باید شب‌ها تا دیروقت کار کنه.","{'الف': 'Literal Trap', 'ب': 'Plausible but Wrong', 'ج': 'Correct', 'د': 'Irrelevant'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
مریم: خوش به حال خانم افشار، انگار نه انگار گرونیه. همش در حال خرید و سفره.
پریسا: ای بابا دلت خوشه. شب سمور گذشت و لب تنور گذشت.

سؤال:
پریسا با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) گذشته‌ها گذشته، نباید به این فکر کنیم که قبلاً پولدار بوده یا فقیر.
ب) سختی و راحتی برای همه هست و نباید فکر کنیم آدم‌های پولدار هیچ مشکلی ندارن.
ج) خانم افشار هم شب‌ها پالتو پوست سمور می‌پوشه، هم کنار تنور می‌شینه.
د) نباید تو زندگی بقیه سرک بکشیم و غیبتشون رو بکنیم.","{'الف': 'Plausible but Wrong', 'ب': 'Correct', 'ج': 'Literal Trap', 'د': 'Irrelevant'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
نفیسه: پروین، این هلوها رو ببین! چرا اینقدر ارزون شده؟ صبح که دو برابر بود قیمتش!
پروین: خب دیگه آخر وقته. شب شد و ارزان شد.

سؤال:
پروین با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) چون آخر شبه و فروشنده می‌خواد جنس‌های باقی‌مونده‌اش رو زودتر بفروشه، قیمتش رو پایین آورده.
ب) چون هلوها از صبح مونده و دیگه کیفیت اول رو نداره.
ج) چون شب شده، قیمت همه چیز خودبه‌خود میاد پایین.
د) وقت خوابه و نباید به خرید و فروش فکر کرد.","{'الف': 'Correct', 'ب': 'Plausible but Wrong', 'ج': 'Literal Trap', 'د': 'Irrelevant'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
آرش: وای بهنام، دیشب تا خود صبح بیدار موندیم و فیلم دیدیم. خیلی حال داد ولی الان سر کار چشمام باز نمی‌شه.
بهنام: شب شراب نیرزد به بامداد خمار.

سؤال:
بهنام با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) دیشب نباید نوشیدنی الکلی می‌خوردن که امروز خمار باشن.
ب) بهنام کلاً با شب بیدار موندن برای هر کاری مخالفه.
ج) لذت بیدار موندن و فیلم دیدن دیشب، به خستگی و خواب‌آلودگی امروز صبح نمی‌ارزید.
د) فیلمی که دیدن قشنگ نبوده و ارزش بیدار موندن نداشته.","{'الف': 'Literal Trap', 'ب': 'Irrelevant', 'ج': 'Correct', 'د': 'Plausible but Wrong'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
سارا: مریم، این همه دروغ و شایعه که رقیبمون داره پشتمون درمیاره خیلی نگرانم کرده. می‌ترسم به کسب‌وکارمون آسیب بزنه.
مریم: نگران نباش سارا. شب شود پنهان، چو گردد نور خورشید آشکار.

سؤال:
مریم با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) باید تا فردا صبح صبر کنیم ببینیم چی می‌شه.
ب) بالاخره حقیقت معلوم می‌شه و دست رقیبشون برای همه رو می‌شه.
ج) باید مخفیانه و تو تاریکی علیهشون اقدام کنیم.
د) باید هر چه زودتر برای کسب‌وکارمون یه سرمایه‌گذار پیدا کنیم.","{'الف': 'Literal Trap', 'ب': 'Correct', 'ج': 'Plausible but Wrong', 'د': 'Irrelevant'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
سارا: این همکار جدیدمون خیلی رو مخه! همش دیر میاد، کاراش رو نصفه‌نیمه انجام میده، تازه خیلی هم از زیر کار در میره.
پریسا: آره بابا، شب‌های چهارشنبه هم غش می‌کنه.

سؤال:
پریسا با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) همکارشون آدم خسیسیه و دوست نداره برای بقیه خرج کنه.
ب) اون همکارشون اینقدر ایراد داره که میشه به شوخی یه عیب بی‌ربط و مسخره هم بهش اضافه کرد.
ج) همکارشون برای فرار از کار، بهونه‌های عجیب و غریب میاره.
د) همکارشون از نظر جسمی ضعیفه و شب‌های چهارشنبه حالش بد میشه.","{'الف': 'Irrelevant', 'ب': 'Correct', 'ج': 'Plausible but Wrong', 'د': 'Literal Trap'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
پروانه: وای مریم، جلسه امروز رو نمی‌دونی چی شد! تا آقای مهندس نبود، هر کی یه نظری می‌داد برای پروژه. کلافه شدم اصلا.
مریم: شبی که ماه نباشد، ستاره بسیار است.

سؤال:
مریم با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) وقتی ماه تو آسمون نیست، ستاره‌ها قشنگ‌تر دیده میشن.
ب) داشت به پروانه می‌گفت که از تاریکی و تنهایی نترسه.
ج) نبودن مدیر باعث شد بقیه هم فرصت پیدا کنن و نظرات خوبشون رو بگن.
د) چون مدیرشون که متخصص اصلی پروژه هست توی جلسه نبوده، بقیه که تخصص کمتری دارن به خودشون اجازه دادن نظر بدن.","{'الف': 'Literal Trap', 'ب': 'Irrelevant', 'ج': 'Plausible but Wrong', 'د': 'Correct'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
کاوه: چرا فرهاد یه ماشین بهتر نمی‌خره؟ این ماشینش دیگه خیلی داغونه.
نیما: دلت خوشه ها! اون شپش توی جیبش چهارقاپ می‌اندازه.

سؤال:
نیما با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) فرهاد اونقدر فقیره که آه در بساط نداره و نمی‌تونه ماشین بهتری بخره.
ب) فرهاد به بهداشتش بی‌توجهه و جیبش شپش داره.
ج) فرهاد از ماشین‌های مدل قدیمی بیشتر خوشش میاد.
د) فرهاد اهل قماره و پول‌هاشو برای بازی خرج می‌کنه.","{'الف': 'Correct', 'ب': 'Literal Trap', 'ج': 'Irrelevant', 'د': 'Plausible but Wrong'}"
